bill_id,date,chamber,sequence,action
1991740,2025-03-18,House,2,"Subcommittee: Bloomingdale, Johnson, C. and Scheetz. H.J. 719."
1991740,2025-03-19,House,3,"Subcommittee Meeting: 03/25/2025 12:30PM House Lounge."
1991740,2025-03-25,House,4,"Subcommittee reassigned: Hermanson, Johnson, C. and Scheetz. H.J. 813."
1991740,2025-03-25,House,5,"Subcommittee recommends passage."
1991740,2025-04-02,House,6,"Committee report, recommending passage. H.J. 888."
1991740,2025-04-02,House,7,"Committee vote: Yeas, 24. Nays, 0. Excused, 1. H.J. 888."
1991740,2025-04-07,House,8,"Committee report approving bill, renumbered as HF 997."
1991740,2025-04-28,House,9,"Withdrawn. H.J. 1073."
1991743,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 518."
1991743,2025-03-13,House,2,"Amendment H-1079 filed. H.J. 659."
1991743,2025-03-17,House,3,"Amendment H-1093 filed. H.J. 677."
1991743,2025-03-18,House,4,"Amendment H-1093 adopted. H.J. 698."
1991743,2025-03-18,House,5,"Amendment H-1079, yeas 31, nays 65, lost. H.J. 698."
1991743,2025-03-18,House,6,"Passed House, yeas 82, nays 16. H.J. 699."
1991743,2025-03-18,House,7,"Immediate message. H.J. 717."
1991743,2025-03-19,Senate,8,"Message from House. S.J. 571."
1991743,2025-03-19,Senate,9,"Read first time, attached to SF 450. S.J. 571."
1991743,2025-04-03,Senate,10,"Placed on calendar under unfinished business. S.J. 689."
1991743,2025-04-07,Senate,11,"Substituted for SF 450. S.J. 708."
1991743,2025-04-07,Senate,12,"Amendment S-3076 filed, lost. S.J. 708."
1991743,2025-04-07,Senate,13,"Passed Senate, yeas 46, nays 1. S.J. 709."
1991743,2025-04-07,Senate,14,"Immediate message. S.J. 710."
1991743,2025-04-08,House,15,"Message from Senate. H.J. 904."
1991743,2025-05-19,House,16,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 1224."
1991743,2025-06-02,House,17,"Signed by Governor. H.J. 1227."
1991748,2025-03-05,House,1,"By COMMITTEE ON JUDICIARY"
1991748,2025-03-05,House,2,"Introduced, referred to Judiciary. H.J. 523."
1991748,2025-03-05,House,3,"Subcommittee: Thomson, C., Lawler and Wessel-Kroeschell. H.J. 524."
1991748,2025-03-05,House,4,"Subcommittee Meeting: 03/06/2025 8:00AM House Lounge."
1991748,2025-03-06,House,5,"Subcommittee recommends passage."
1991748,2025-03-06,House,6,"Committee report, recommending passage. H.J. 552."
1991748,2025-03-06,House,7,"Committee vote: Yeas, 17. Nays, 4. H.J. 552."
1991748,2025-03-12,House,8,"Committee report approving bill, renumbered as HF 932."
1991752,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 516."
1991752,2025-03-10,House,2,"Amendment H-1044 filed. H.J. 591."
1991752,2025-04-03,House,3,"Referred to State Government. H.J. 896."
1991757,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 520."
1991757,2025-04-03,House,2,"Referred to Public Safety. H.J. 896."
1991760,2025-03-05,Senate,1,"Introduced, placed on calendar. S.J. 418."
1991760,2025-03-05,Senate,2,"Committee report, approving bill. S.J. 423."
1991760,2025-03-19,Senate,3,"Attached to HF 437. S.J. 570."
1991760,2025-04-03,Senate,4,"Placed on calendar under unfinished business. S.J. 689."
1991760,2025-04-14,Senate,5,"Fiscal note."
1991760,2025-04-15,Senate,6,"Amendment S-3101 filed, adopted. S.J. 786."
1991760,2025-04-15,Senate,7,"HF 437 substituted. S.J. 786."
1991760,2025-04-15,Senate,8,"Withdrawn. S.J. 787."
1991762,2025-03-05,House,1,"Introduced, referred to Ways and Means. H.J. 521."
1991762,2025-03-18,House,2,"Subcommittee: Sexton, Judge and Meggers. H.J. 720."
1991762,2025-03-19,House,3,"Subcommittee Meeting: 03/26/2025 8:15AM RM 19."
1991762,2025-03-26,House,4,"Subcommittee recommends passage."
1991762,2025-04-02,House,5,"Committee report, recommending amendment and passage. H.J. 889."
1991762,2025-04-02,House,6,"Committee vote: Yeas, 23. Nays, 1. Excused, 1. H.J. 889."
1991762,2025-04-07,House,7,"Committee report approving bill, renumbered as HF 998."
1991762,2025-05-09,House,8,"Withdrawn. H.J. 1112."
1991769,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 517."
1991769,2025-03-12,House,2,"Amendment H-1069 filed. H.J. 639."
1991769,2025-03-13,House,3,"Amendment H-1069, yeas 31, nays 65, lost. H.J. 653."
1991769,2025-03-13,House,4,"Passed House, yeas 90, nays 6. H.J. 654."
1991769,2025-03-17,House,5,"Explanation of vote. H.J. 676."
1991769,2025-03-13,House,6,"Immediate message. H.J. 656."
1991769,2025-03-17,Senate,7,"Message from House. S.J. 541."
1991769,2025-03-17,Senate,8,"Read first time, attached to SF 214. S.J. 541."
1991769,2025-04-03,Senate,9,"Placed on calendar under unfinished business. S.J. 688."
1991769,2025-04-16,Senate,10,"Substituted for SF 214. S.J. 811."
1991769,2025-04-16,Senate,11,"Passed Senate, yeas 47, nays 0. S.J. 812."
1991769,2025-04-16,Senate,12,"Immediate message. S.J. 814."
1991769,2025-04-17,House,13,"Message from Senate. H.J. 952."
1991769,2025-05-19,House,14,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 1224."
1991769,2025-05-19,House,15,"Signed by Governor. H.J. 1227."
1991772,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 516."
1991772,2025-03-26,House,2,"Amendment H-1212 filed. H.J. 854."
1991772,2025-03-27,House,3,"Point of order raised on amendment H-1212, ruled not germane. H.J. 864."
1991772,2025-03-27,House,4,"Motion to suspend rules for immediate consideration of amendment H-1212, yeas 33, nays 59. H.J. 864."
1991772,2025-03-27,House,5,"Explanation of vote. H.J. 867."
1991772,2025-03-27,House,6,"Motion to suspend rules failed. H.J. 865."
1991772,2025-03-27,House,7,"Passed House, yeas 60, nays 32. H.J. 865."
1991772,2025-04-03,House,8,"Explanation of vote. H.J. 897."
1991772,2025-03-27,House,9,"Immediate message. H.J. 866."
1991772,2025-03-31,Senate,10,"Message from House. S.J. 663."
1991772,2025-03-31,Senate,11,"Read first time, attached to SF 110. S.J. 663."
1991772,2025-04-03,Senate,12,"Placed on calendar under unfinished business. S.J. 688."
1991772,2025-05-14,Senate,13,"Substituted for SF 110. S.J. 1016."
1991772,2025-05-14,Senate,14,"Passed Senate, yeas 31, nays 14. S.J. 1017."
1991772,2025-05-14,Senate,15,"Immediate message. S.J. 1021."
1991772,2025-05-14,House,16,"Message from Senate. H.J. 1198."
1991772,2025-05-22,House,17,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 1224."
1991772,2025-06-06,House,18,"Signed by Governor. H.J. 1226."
1991777,2025-03-05,House,1,"Introduced, referred to Ways and Means. H.J. 521."
1991777,2025-03-18,House,2,"Subcommittee: Sexton, Jones and Judge. H.J. 720."
1991783,2025-03-05,House,1,"Introduced, placed on Ways and Means calendar. H.J. 520."
1991783,2025-04-21,House,2,"SF 604 substituted. H.J. 997."
1991783,2025-04-21,House,3,"Withdrawn. H.J. 1010."
1991787,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 522."
1991787,2025-03-10,House,2,"Amendment H-1052 filed. H.J. 591."
1991787,2025-03-24,House,3,"Amendment H-1052 adopted. H.J. 783."
1991787,2025-03-24,House,4,"Passed House, yeas 95, nays 0. H.J. 784."
1991787,2025-03-25,House,5,"Explanation of vote. H.J. 812."
1991787,2025-04-22,House,6,"Explanation of vote. H.J. 1034."
1991787,2025-03-24,House,7,"Immediate message. H.J. 788."
1991787,2025-03-25,Senate,8,"Message from House. S.J. 623."
1991787,2025-03-25,Senate,9,"Read first time, referred to Health and Human Services. S.J. 623."
1991787,2025-03-26,Senate,10,"Subcommittee: Warme, Garrett, and Petersen. S.J. 654."
1991787,2025-03-31,Senate,11,"Subcommittee Meeting: 04/02/2025 10:00AM Room 217 Conference Room."
1991787,2025-04-02,Senate,12,"Subcommittee returns the bill to Committee without recommendation. []."
1991792,2025-03-05,House,1,"Introduced, referred to Appropriations. H.J. 520."
1991792,2025-03-17,House,2,"Subcommittee: Stone, Johnson, R. and Latham. H.J. 677."
1991792,2025-03-18,House,3,"Subcommittee Meeting: 03/19/2025 8:00AM RM 304."
1991792,2025-03-19,House,4,"Subcommittee recommends passage."
1991792,2025-03-20,House,5,"Committee report, recommending passage. H.J. 768."
1991792,2025-03-20,House,6,"Committee vote: Yeas, 14. Nays, 8. Excused, 3. H.J. 768."
1991792,2025-03-20,House,7,"Committee report approving bill, renumbered as HF 970."
1991792,2025-03-31,House,8,"Withdrawn. H.J. 871."
1991800,2025-03-05,House,1,"Resolution filed, laid over under Rule 25. H.J. 538."
1991800,2025-03-10,House,2,"Resolution adopted. H.J. 572."
1991803,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 520."
1991803,2025-04-03,House,2,"Referred to Judiciary. H.J. 896."
1991809,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 516."
1991809,2025-04-03,House,2,"Placed on calendar under unfinished business. H.J. 894."
1991809,2025-05-15,House,3,"Rereferred to State Government. H.J. 1221."
1991811,2025-03-05,House,1,"Introduced, referred to Labor and Workforce. H.J. 512."
1991817,2025-03-05,House,1,"Introduced, referred to Appropriations. H.J. 514."
1991817,2025-03-17,House,2,"Subcommittee: Blom, Latham and Nielsen. H.J. 677."
1991817,2025-03-18,House,3,"Subcommittee Meeting: 03/19/2025 8:30AM House Lounge."
1991817,2025-03-19,House,4,"Subcommittee recommends passage."
1991817,2025-04-09,House,5,"Committee report, recommending amendment and passage. H.J. 921."
1991817,2025-04-09,House,6,"Committee vote: Yeas, 25. Nays, 0. H.J. 921."
1991817,2025-04-10,House,7,"Committee report approving bill, renumbered as HF 1002."
1991817,2025-04-28,House,8,"Withdrawn. H.J. 1073."
1991822,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 519."
1991822,2025-03-18,House,2,"SF 75 substituted. H.J. 682."
1991822,2025-03-18,House,3,"Withdrawn. H.J. 717."
1991823,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 519."
1991823,2025-03-18,House,2,"Passed House, yeas 96, nays 1. H.J. 715."
1991823,2025-03-18,House,3,"Immediate message. H.J. 717."
1991823,2025-03-19,Senate,4,"Message from House. S.J. 571."
1991823,2025-03-19,Senate,5,"Read first time, attached to SF 442. S.J. 571."
1991823,2025-04-03,Senate,6,"Placed on calendar under unfinished business. S.J. 689."
1991823,2025-04-08,Senate,7,"Substituted for SF 442. S.J. 731."
1991823,2025-04-08,Senate,8,"Deferred. S.J. 731."
1991823,2025-04-08,Senate,9,"Amendment S-3080 filed. S.J. 740."
1991823,2025-04-09,Senate,10,"Amendment S-3088 filed, ruled out of order. S.J. 744."
1991823,2025-04-09,Senate,11,"Amendment S-3080 adopted. S.J. 744."
1991823,2025-04-09,Senate,12,"Passed Senate, yeas 47, nays 0. S.J. 744."
1991823,2025-04-09,Senate,13,"Immediate message. S.J. 745."
1991823,2025-04-10,House,14,"Message from Senate. H.J. 926."
1991823,2025-04-10,House,15,"Senate amendment H-1224 filed. H.J. 929."
1991823,2025-05-08,House,16,"House concurred in Senate amendment H-1224. H.J. 1102."
1991823,2025-05-08,House,17,"Passed House, yeas 83, nays 1. H.J. 1103."
1991823,2025-05-13,House,18,"Explanation of vote. H.J. 1176."
1991823,2025-05-08,House,19,"Immediate message. H.J. 1110."
1991823,2025-05-09,Senate,20,"Message from House. S.J. 948."
1991823,2025-05-19,House,21,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 1224."
1991823,2025-06-06,House,22,"Signed by Governor. H.J. 1227."
1991832,2025-03-05,House,1,"Introduced, referred to Ways and Means. H.J. 515."
1991832,2025-03-18,House,2,"Subcommittee: Jones, Scheetz and Sexton. H.J. 720."
1991832,2025-03-24,House,3,"Subcommittee Meeting: 03/26/2025 12:00PM House Lounge."
1991832,2025-03-26,House,4,"Subcommittee recommends passage."
1991832,2025-04-02,House,5,"Committee report, recommending passage. H.J. 889."
1991832,2025-04-02,House,6,"Committee vote: Yeas, 17. Nays, 7. Excused, 1. H.J. 889."
1991832,2025-04-07,House,7,"Committee report approving bill, renumbered as HF 993."
1991834,2025-03-05,House,1,"Introduced, referred to Judiciary. H.J. 512."
1991840,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 516."
1991840,2025-03-18,House,2,"Amendment H-1120 filed. H.J. 721."
1991840,2025-03-25,House,3,"Amendment H-1120 withdrawn. H.J. 796."
1991840,2025-03-25,House,4,"Passed House, yeas 72, nays 25. H.J. 797."
1991840,2025-04-15,House,5,"Explanation of vote. H.J. 945."
1991840,2025-04-22,House,6,"Explanation of vote. H.J. 1034."
1991840,2025-03-25,House,7,"Immediate message. H.J. 809."
1991840,2025-03-25,Senate,8,"Message from House. S.J. 637."
1991840,2025-03-25,Senate,9,"Read first time, passed on file. S.J. 637."
1991840,2025-03-26,Senate,10,"Referred to Transportation. S.J. 655."
1991840,2025-03-27,Senate,11,"Subcommittee: Klimesh, Townsend, and Zumbach. S.J. 660."
1991843,2025-03-05,House,1,"Introduced, referred to Ways and Means. H.J. 513."
1991845,2025-03-05,House,1,"Introduced, placed on Ways and Means calendar. H.J. 520."
1991845,2025-03-19,House,2,"SF 605 substituted. H.J. 725."
1991845,2025-03-19,House,3,"Withdrawn. H.J. 748."
1991850,2025-03-05,House,1,"Introduced, referred to Local Government. H.J. 512."
1991853,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 520."
1991853,2025-03-19,House,2,"Fiscal note."
1991853,2025-03-26,House,3,"Passed House, yeas 69, nays 27. H.J. 834."
1991853,2025-04-22,House,4,"Explanation of vote. H.J. 1034."
1991853,2025-03-26,House,5,"Immediate message. H.J. 850."
1991853,2025-03-27,Senate,6,"Message from House. S.J. 657."
1991853,2025-03-27,Senate,7,"Read first time, referred to Judiciary. S.J. 657."
1991853,2025-03-31,Senate,8,"Subcommittee: Schultz, Blake, and Bousselot. S.J. 665."
1991858,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 518."
1991858,2025-04-03,House,2,"Referred to Commerce. H.J. 896."
1991865,2025-03-05,House,1,"Introduced, referred to Appropriations. H.J. 514."
1991865,2025-03-17,House,2,"Subcommittee: Meyer, A., Bergan and Brown-Powers. H.J. 677."
1991865,2025-03-18,House,3,"Subcommittee Meeting: 03/19/2025 8:30AM House Lounge 2."
1991865,2025-03-19,House,4,"Subcommittee recommends amendment and passage."
1991865,2025-04-16,House,5,"Committee report, recommending passage. H.J. 950."
1991865,2025-04-16,House,6,"Committee vote: Yeas 23. Nays, 1. Excused, 1. H.J. 950."
1991865,2025-04-17,House,7,"Committee report approving bill, renumbered as HF 1014."
1991865,2025-05-14,House,8,"Withdrawn. H.J. 1219."
1991872,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 521."
1991872,2025-03-19,House,2,"Amendment H-1131 filed. H.J. 752."
1991872,2025-03-20,House,3,"Amendment H-1131 adopted. H.J. 758."
1991872,2025-03-20,House,4,"SF 233 substituted. H.J. 758."
1991872,2025-03-20,House,5,"Withdrawn. H.J. 767."
1991874,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 517."
1991874,2025-04-03,House,2,"Referred to Health and Human Services. H.J. 896."
1991876,2025-03-05,House,1,"Introduced, referred to Ways and Means. H.J. 516."
1991876,2025-03-18,House,2,"Subcommittee: Johnson, C., Boden and Gjerde. H.J. 720."
1991876,2025-03-24,House,3,"Subcommittee Meeting: 03/25/2025 4:00PM House Lounge."
1991876,2025-03-25,House,4,"Subcommittee recommends passage."
1991876,2025-04-09,House,5,"Committee report, recommending amendment and passage. H.J. 923."
1991876,2025-04-09,House,6,"Committee vote: Yeas, 24. Nays, 0. Excused, 1. H.J. 923."
1991876,2025-04-14,House,7,"Committee report approving bill, renumbered as HF 1010."
1991876,2025-04-28,House,8,"Withdrawn. H.J. 1073."
1991883,2025-03-05,House,1,"Introduced, referred to Ways and Means. H.J. 521."
1991885,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 519."
1991885,2025-03-13,House,2,"Amendments H-1080 and H-1081 filed. H.J. 659."
1991885,2025-03-25,House,3,"Amendment H-1179 filed. H.J. 814."
1991885,2025-03-26,House,4,"Amendment H-1081 deferred. H.J. 830."
1991885,2025-03-26,House,5,"Point of order raised on amendment H-1080, ruled in order. H.J. 830."
1991885,2025-03-26,House,6,"Amendment H-1080, yeas 32, nays 64, lost. H.J. 830."
1991885,2025-03-26,House,7,"Amendment H-1179 adopted. H.J. 831."
1991885,2025-03-26,House,8,"Amendment H-1081 withdrawn. H.J. 831."
1991885,2025-03-26,House,9,"Passed House, yeas 60, nays 36. H.J. 831."
1991885,2025-03-26,House,10,"Explanation of vote. H.J. 851."
1991885,2025-04-22,House,11,"Explanation of vote. H.J. 1034."
1991885,2025-03-26,House,12,"Immediate message. H.J. 850."
1991885,2025-03-27,Senate,13,"Message from House. S.J. 657."
1991885,2025-03-27,Senate,14,"Read first time, referred to Education. S.J. 657."
1991885,2025-03-31,Senate,15,"Subcommittee: Green, Garrett, and Zimmer. S.J. 665."
1991885,2025-03-31,Senate,16,"Subcommittee Meeting: 04/02/2025 10:30AM Room 217 Conference Room."
1991885,2025-04-02,Senate,17,"Subcommittee recommends passage."
1991885,2025-04-07,Senate,18,"Committee report, recommending passage. S.J. 717."
1991885,2025-04-07,Senate,19,"Placed on calendar."
1991885,2025-04-09,Senate,20,"Passed Senate, yeas 32, nays 15. S.J. 751."
1991885,2025-04-09,Senate,21,"Immediate message. S.J. 753."
1991885,2025-04-10,House,22,"Message from Senate. H.J. 926."
1991885,2025-04-24,House,23,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 1070."
1991885,2025-04-25,House,24,"Signed by Governor. H.J. 1073."
1991894,2025-03-05,Senate,1,"By COMMITTEE ON LOCAL GOVERNMENT"
1991894,2025-03-05,Senate,2,"Introduced, referred to Local Government."
1991894,2025-03-05,Senate,3,"Subcommittee: Webster, Driscoll, and Knox."
1991894,2025-03-05,Senate,4,"Subcommittee Meeting: 03/06/2025 9:00AM Room 217 Conference Room."
1991894,2025-03-06,Senate,5,"Subcommittee recommends passage."
1991894,2025-03-06,Senate,6,"Committee report approving bill, renumbered as SF 594."
1991896,2025-03-05,Senate,1,"Introduced, placed on calendar. S.J. 417."
1991896,2025-03-05,Senate,2,"Committee report, approving bill. S.J. 423."
1991896,2025-06-16,Senate,3,"Referred to Education. S.J. 1057."
1991899,2025-03-05,House,1,"Introduced, referred to Public Safety. H.J. 513."
1991906,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 518."
1991906,2025-03-17,House,2,"Passed House, yeas 96, nays 0. H.J. 667."
1991906,2025-03-19,House,3,"Explanation of vote. H.J. 751."
1991906,2025-03-24,House,4,"Explanation of vote. H.J. 789."
1991906,2025-03-17,House,5,"Immediate message. H.J. 675."
1991906,2025-03-18,Senate,6,"Message from House. S.J. 555."
1991906,2025-03-18,Senate,7,"Read first time, referred to Veterans Affairs. S.J. 555."
1991906,2025-03-25,Senate,8,"Subcommittee: Salmon, Costello, and Dotzler. S.J. 640."
