chamber,name,district,party,county,email,ga_num,start_date,end_date,link,person_id
Senate,Pat Ward,30,Republican,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=680,680
Senate,Matthew W. McCoy,31,Democrat,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=134,134
Senate,Brad Zaun,32,Republican,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=788,788
Senate,Jack G. Hatch,33,Democrat,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=162,162
Senate,Dick L. Dearden,34,Democrat,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=135,135
Senate,Larry L. Noble,35,Republican,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6258,6258
Senate,Paul McKinley,36,Republican,Lucas,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=146,146
Senate,Staci Appel,37,Democrat,Warren,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6259,6259
Senate,Tom Rielly,38,Democrat,Mahaska,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=789,789
Senate,Joe Bolkcom,39,Democrat,Johnson,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=123,123
Senate,James F. Hahn,40,Republican,Muscatine,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=790,790
Senate,David Hartsuch,41,Republican,Scott,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6260,6260
Senate,Shawn Hamerlinck,42,Republican,Scott,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6571,6571
Senate,Joseph Seng,43,Democrat,Scott,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=164,164
Senate,Thomas G. Courtney,44,Democrat,Des Moines,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=282,282
Senate,Becky Schmitz,45,Democrat,Jefferson,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6254,6254
Senate,Gene Fraise,46,Democrat,Lee,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=150,150
Senate,Keith A. Kreiman,47,Democrat,Davis,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=165,165
Senate,Kim Reynolds,48,Republican,Clarke,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6569,6569
Senate,Hubert Houser,49,Republican,Pottawattamie,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=143,143
Senate,Michael E. Gronstal,50,Democrat,Pottawattamie,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=142,142
Senate,Steven H. Warnstadt,1,Democrat,Woodbury,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=154,154
Senate,Dave Mulder,2,Republican,Sioux,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=784,784
Senate,David Johnson,3,Republican,Osceola,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=155,155
Senate,"John P. ""Jack"" Kibbie",4,Democrat,Palo Alto,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=104,104
Senate,Rich Olive,5,Democrat,Story,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=6255,6255
Senate,E. Thurman Gaskill,6,Republican,Hancock,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=108,108
Senate,Amanda Ragan,7,Democrat,Cerro Gordo,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=110,110
Senate,Mark Zieman,8,Republican,Allamakee,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=116,116
Senate,William M. Heckroth,9,Democrat,Bremer,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=6256,6256
Senate,Jeff Danielson,10,Democrat,Black Hawk,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=785,785
Senate,William A. Dotzler Jr.,11,Democrat,Black Hawk,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=157,157
Senate,Brian Schoenjahn,12,Democrat,Fayette,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=786,786
Senate,Roger Stewart,13,Democrat,Jackson,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=267,267
Senate,Michael W. Connolly,14,Democrat,Dubuque,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=118,118
Senate,Robert E. Dvorsky,15,Democrat,Johnson,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=125,125
Senate,Tom Hancock,16,Democrat,Dubuque,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=787,787
Senate,Wally E. Horn,17,Democrat,Linn,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=127,127
Senate,Mary A. Lundby,18,Republican,Linn,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=126,126
Senate,Robert M. Hogg,19,Democrat,Linn,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=6257,6257
Senate,John Putney,20,Republican,Tama,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=271,271
Senate,Dennis Black,21,Democrat,Jasper,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=129,129
Senate,Larry E. McKibben,22,Republican,Marshall,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=132,132
Senate,Herman Quirmbach,23,Democrat,Story,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=161,161
Senate,Jerry Behn,24,Republican,Boone,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=140,140
Senate,Daryl Beall,25,Democrat,Webster,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=273,273
Senate,Steve Kettering,26,Republican,Sac,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=315,315
Senate,Ron Wieck,27,Republican,Woodbury,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=276,276
Senate,James A. Seymour,28,Republican,Harrison,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=278,278
Senate,Nancy J. Boettger,29,Republican,Shelby,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=141,141
Senate,Pat Ward,30,Republican,Polk,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=680,680
Senate,Matthew W. McCoy,31,Democrat,Polk,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=134,134
Senate,Brad Zaun,32,Republican,Polk,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=788,788
Senate,Jack G. Hatch,33,Democrat,Polk,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=162,162
Senate,Dick L. Dearden,34,Democrat,Polk,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=135,135
Senate,Larry L. Noble,35,Republican,Polk,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=6258,6258
Senate,Paul McKinley,36,Republican,Lucas,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=146,146
Senate,Staci Appel,37,Democrat,Warren,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=6259,6259
Senate,Tom Rielly,38,Democrat,Mahaska,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=789,789
Senate,Joe Bolkcom,39,Democrat,Johnson,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=123,123
Senate,James F. Hahn,40,Republican,Muscatine,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=790,790
Senate,David Hartsuch,41,Republican,Scott,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=6260,6260
Senate,Frank Wood,42,Democrat,Scott,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=791,791
Senate,Joseph Seng,43,Democrat,Scott,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=164,164
Senate,Thomas G. Courtney,44,Democrat,Des Moines,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=282,282
Senate,Becky Schmitz,45,Democrat,Jefferson,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=6254,6254
Senate,Gene Fraise,46,Democrat,Lee,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=150,150
Senate,Keith A. Kreiman,47,Democrat,Davis,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=165,165
Senate,Jeff Angelo,48,Republican,Union,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=144,144
Senate,Hubert Houser,49,Republican,Pottawattamie,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=143,143
Senate,Michael E. Gronstal,50,Democrat,Pottawattamie,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=142,142
Senate,Steven H. Warnstadt,1,Democrat,Woodbury,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=154,154
Senate,Dave Mulder,2,Republican,Sioux,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=784,784
Senate,David Johnson,3,Republican,Osceola,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=155,155
Senate,"John P. ""Jack"" Kibbie",4,Democrat,Palo Alto,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=104,104
Senate,Stewart E. Iverson Jr.,5,Republican,Wright,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=109,109
Senate,E. Thurman Gaskill,6,Republican,Hancock,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=108,108
Senate,Amanda Ragan,7,Democrat,Cerro Gordo,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=110,110
Senate,Mark Zieman,8,Republican,Allamakee,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=116,116
Senate,Robert J. Brunkhorst,9,Republican,Bremer,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=156,156
Senate,Jeff Danielson,10,Democrat,Black Hawk,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=785,785
Senate,William A. Dotzler Jr.,11,Democrat,Black Hawk,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=157,157
Senate,Brian Schoenjahn,12,Democrat,Fayette,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=786,786
Senate,Roger Stewart,13,Democrat,Jackson,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=267,267
Senate,Michael W. Connolly,14,Democrat,Dubuque,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=118,118
Senate,Robert E. Dvorsky,15,Democrat,Johnson,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=125,125
Senate,Tom Hancock,16,Democrat,Dubuque,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=787,787
Senate,Wally E. Horn,17,Democrat,Linn,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=127,127
Senate,Mary A. Lundby,18,Republican,Linn,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=126,126
Senate,Charles W. Larson,19,Republican,Linn,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=158,158
Senate,John Putney,20,Republican,Tama,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=271,271
Senate,Dennis Black,21,Democrat,Jasper,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=129,129
Senate,Larry E. McKibben,22,Republican,Marshall,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=132,132
Senate,Herman Quirmbach,23,Democrat,Story,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=161,161
Senate,Jerry Behn,24,Republican,Boone,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=140,140
Senate,Daryl Beall,25,Democrat,Webster,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=273,273
Senate,Steve Kettering,26,Republican,Sac,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=315,315
Senate,Ron Wieck,27,Republican,Woodbury,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=276,276
Senate,James A. Seymour,28,Republican,Harrison,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=278,278
Senate,Nancy J. Boettger,29,Republican,Shelby,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=141,141
Senate,Pat Ward,30,Republican,Polk,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=680,680
Senate,Matthew W. McCoy,31,Democrat,Polk,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=134,134
Senate,Brad Zaun,32,Republican,Polk,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=788,788
Senate,Jack G. Hatch,33,Democrat,Polk,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=162,162
Senate,Dick L. Dearden,34,Democrat,Polk,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=135,135
Senate,Jeffrey M. Lamberti,35,Republican,Polk,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=133,133
Senate,Paul McKinley,36,Republican,Lucas,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=146,146
Senate,Douglas K. Shull,37,Republican,Warren,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=279,279
Senate,Tom Rielly,38,Democrat,Mahaska,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=789,789
Senate,Joe Bolkcom,39,Democrat,Johnson,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=123,123
Senate,James F. Hahn,40,Republican,Muscatine,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=790,790
Senate,Maggie Tinsman,41,Republican,Scott,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=121,121
Senate,Frank Wood,42,Democrat,Scott,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=791,791
Senate,Joseph Seng,43,Democrat,Scott,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=164,164
Senate,Thomas G. Courtney,44,Democrat,Des Moines,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=282,282
Senate,David P. Miller,45,Republican,Jefferson,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=147,147
Senate,Gene Fraise,46,Democrat,Lee,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=150,150
Senate,Keith A. Kreiman,47,Democrat,Davis,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=165,165
Senate,Jeff Angelo,48,Republican,Union,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=144,144
Senate,Hubert Houser,49,Republican,Pottawattamie,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=143,143
Senate,Michael E. Gronstal,50,Democrat,Pottawattamie,NA,81,2005-01-10,2007-01-07,/legislators/legislator?ga=81&personID=142,142
Senate,Steven H. Warnstadt,1,Democrat,Woodbury,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=154,154
Senate,Ken Veenstra,2,Republican,Sioux,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=103,103
Senate,David Johnson,3,Republican,Osceola,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=155,155
Senate,"John P. ""Jack"" Kibbie",4,Democrat,Palo Alto,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=104,104
Senate,Stewart E. Iverson Jr.,5,Republican,Wright,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=109,109
Senate,E. Thurman Gaskill,6,Republican,Hancock,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=108,108
Senate,Amanda Ragan,7,Democrat,Cerro Gordo,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=110,110
Senate,Mark Zieman,8,Republican,Allamakee,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=116,116
Senate,Robert J. Brunkhorst,9,Republican,Bremer,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=156,156
Senate,Donald B. Redfern,10,Republican,Black Hawk,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=112,112
Senate,William A. Dotzler Jr.,11,Democrat,Black Hawk,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=157,157
Senate,Kathleen Rehberg,12,Republican,Buchanan,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=114,114
Senate,Roger Stewart,13,Democrat,Jackson,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=267,267
Senate,Michael W. Connolly,14,Democrat,Dubuque,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=118,118
Senate,Robert E. Dvorsky,15,Democrat,Johnson,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=125,125
Senate,Julie M. Hosch,16,Republican,Jones,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=289,289
Senate,Wally E. Horn,17,Democrat,Linn,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=127,127
Senate,Mary A. Lundby,18,Republican,Linn,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=126,126
Senate,Charles W. Larson,19,Republican,Linn,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=158,158
Senate,John Putney,20,Republican,Tama,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=271,271
Senate,Dennis Black,21,Democrat,Jasper,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=129,129
Senate,Larry E. McKibben,22,Republican,Marshall,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=132,132
Senate,Herman Quirmbach,23,Democrat,Story,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=161,161
Senate,Jerry Behn,24,Republican,Boone,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=140,140
Senate,Daryl Beall,25,Democrat,Webster,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=273,273
Senate,Steve Kettering,26,Republican,Sac,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=315,315
Senate,Ron Wieck,27,Republican,Woodbury,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=276,276
Senate,James A. Seymour,28,Republican,Harrison,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=278,278
Senate,Nancy J. Boettger,29,Republican,Shelby,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=141,141
Senate,Mary E. Kramer,30,Republican,Polk,NA,80,2003-01-13,2004-01-14,/legislators/legislator?ga=80&personID=137,137
Senate,Pat Ward,30,Republican,Polk,NA,80,2004-01-15,2005-01-09,/legislators/legislator?ga=80&personID=680,680
Senate,Matthew W. McCoy,31,Democrat,Polk,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=134,134
Senate,Jack Holveck,32,Democrat,Polk,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=136,136
Senate,Jack G. Hatch,33,Democrat,Polk,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=162,162
Senate,Dick L. Dearden,34,Democrat,Polk,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=135,135
Senate,Jeffrey M. Lamberti,35,Republican,Polk,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=133,133
Senate,Paul McKinley,36,Republican,Lucas,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=146,146
Senate,Douglas K. Shull,37,Republican,Warren,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=279,279
Senate,Neal Schuerer,38,Republican,Iowa,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=130,130
Senate,Joe Bolkcom,39,Democrat,Johnson,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=123,123
Senate,Richard F. Drake,40,Republican,Muscatine,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=124,124
Senate,Maggie Tinsman,41,Republican,Scott,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=121,121
Senate,Bryan J. Sievers,42,Republican,Scott,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=163,163
Senate,Joseph Seng,43,Democrat,Scott,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=164,164
Senate,Thomas G. Courtney,44,Democrat,Des Moines,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=282,282
Senate,David P. Miller,45,Republican,Jefferson,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=147,147
Senate,Gene Fraise,46,Democrat,Lee,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=150,150
Senate,Keith A. Kreiman,47,Democrat,Davis,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=165,165
Senate,Jeff Angelo,48,Republican,Union,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=144,144
